,feature_2,feature_14,feature_15,feature_17,feature_18,feature_19,feature_21,feature_23,feature_24,feature_26,feature_29,feature_31,feature_33,feature_35,feature_38,feature_45,feature_47,feature_51,feature_64,feature_65,feature_66,feature_67,feature_74,feature_79,feature_80,feature_81,feature_85,feature_86,feature_87,feature_89,feature_96
TCGA-D8-A1JG-01B,7.5449963,3.9967158,0.0,4.5189843,6.5013413,9.10062,12.053991,5.579622,0.0,0.0,0.0,3.3713765,0.0,11.080598,7.081365,9.137047,1.1630948,5.1890044,9.594164,0.0,2.9223933,0.0,0.0,3.7422142,3.7397957,1.2784469,2.5943732,7.284276,0.0,3.051079,0.2874248
TCGA-D8-A1JH-01A,6.9634113,0.9324945,0.0,1.7741638,1.2377977,4.3279757,9.759174,4.8687806,0.0,0.0,0.0,0.62274474,0.0,5.146028,2.3785386,9.433136,4.5271244,3.1562982,2.8935578,0.0,3.3959215,1.2646275,0.0,6.0704775,4.693121,4.934342,4.7446055,6.984131,0.0,4.939598,0.98916024
TCGA-D8-A1JI-01A,9.0713625,2.5405304,3.9006276,5.55039,4.263014,4.6787634,13.837109,7.216967,0.0,0.0,0.0,2.5798528,0.0,14.599942,6.8430495,4.1809506,0.8904075,10.765497,1.4760284,0.0,1.1059605,14.102892,11.373784,11.164297,9.168547,5.7915707,1.2779105,3.6061833,0.0,3.124742,9.190393
TCGA-D8-A1JJ-01A,7.6097813,4.5844297,1.3835793,1.4434254,5.0306907,4.9501143,13.561848,7.9016457,0.0,0.0,0.0,3.5409675,0.0,13.338252,5.5900354,5.1186147,8.231301,8.598311,4.43412,0.0,5.221884,0.93742067,0.0,6.3711014,0.9110566,3.682459,3.9488888,6.965525,0.0,9.631713,4.98516
TCGA-D8-A1JK-01A,5.668153,0.0,2.6518614,6.407285,8.4375515,8.757603,13.8676195,5.205138,0.0,0.0,0.0,9.486777,0.0,4.9533253,6.5770645,1.9610502,2.0576982,10.333914,2.997791,0.0,2.979954,1.1404774,2.7757957,8.601141,6.5923514,1.94794,0.52439773,0.0,0.0,2.6004052,7.2243586
TCGA-D8-A1JL-01A,6.15756,2.8907015,1.7384175,3.2921276,11.202251,10.741088,11.675257,8.4918585,0.0,9.621003,0.0,3.6936173,0.0,8.022156,11.480445,13.197988,10.113821,3.7451594,2.7111118,0.0,1.0388119,0.0,0.0,4.8560414,5.7173786,4.1604047,3.873145,5.936189,0.0,6.886302,1.0832131
TCGA-D8-A1JM-01A,12.337224,6.749831,4.679545,4.2385616,9.631863,7.210063,15.708111,13.909358,0.0,11.573103,0.0,0.5954219,0.0,14.731259,16.34723,11.763126,12.686004,0.0,13.032205,0.0,4.838276,0.0,0.0,7.1531634,11.02389,0.0,6.1918893,17.19158,0.0,2.3068547,0.0
TCGA-D8-A1JN-01A,15.316811,3.9446862,2.3730707,2.1295617,0.8384214,5.643094,14.03588,8.963554,0.0,0.0,0.0,2.0923567,0.0,16.442223,12.2160425,0.78729266,3.6760974,3.1489928,8.4043455,0.0,2.2410016,5.5245457,0.76336944,8.373167,7.393762,0.0,4.6164417,5.5843267,0.0,4.349289,1.2529621
TCGA-D8-A1JP-01A,5.4448204,4.6004305,0.0,3.3589902,4.5106506,7.4569135,10.63198,4.3719597,0.0,0.0,0.0,4.5318213,0.0,12.723401,8.867476,5.0566483,10.830599,3.8904371,1.8976831,0.0,2.7603803,0.0,0.0,14.122019,2.8656452,4.81027,6.8408217,7.875455,0.0,12.284931,1.2805574
TCGA-D8-A1JS-01A,18.368185,2.6672454,4.5076327,0.0,0.6429255,5.5118203,14.209446,9.15098,0.0,0.0,0.0,2.9555204,0.0,10.827645,9.959278,0.06010896,8.425788,7.179004,3.195031,0.0,4.7660947,9.6286955,4.5544615,14.510702,12.845515,8.182917,3.8666103,5.1764717,0.0,3.928677,4.7105684
TCGA-D8-A1JT-01A,6.50791,2.809571,4.685449,3.2191029,5.0435205,7.8663397,15.437456,7.854287,0.0,0.0,0.0,6.8380566,0.0,13.449699,15.3861065,1.4552734,5.184741,6.9546123,1.4703059,0.0,0.0,14.404878,6.709969,15.315504,8.257995,8.727816,6.0648546,1.3897613,0.0,2.4461253,10.0584
TCGA-D8-A1JU-01A,8.485465,1.2900552,3.3866355,0.0,1.7531073,8.278158,8.8805485,8.79226,0.0,0.0,0.0,5.142719,0.0,6.8445706,3.730196,8.68294,5.2226086,5.703908,1.8480294,0.0,3.0552843,0.7167384,0.0,11.199583,3.8567336,6.035462,2.1257753,4.431114,0.0,6.591041,4.5253897
TCGA-D8-A1X5-01A,7.101369,2.6150944,1.6413883,5.241431,6.71333,7.1506357,13.007942,6.6549444,0.0,0.0,0.0,5.342378,0.0,16.83086,5.8479915,6.725012,1.0394117,6.8676233,3.9382167,0.0,2.3106148,3.8725972,1.9901527,5.1546,0.41956836,3.4154787,0.87776554,9.298753,0.0,5.625334,7.4526615
TCGA-D8-A1X6-01A,7.8593864,1.1255486,1.5087186,3.8840268,2.2309825,6.937524,13.590995,2.94613,0.0,0.0,0.0,4.87953,0.0,8.77901,10.030372,5.236639,1.1287311,11.170865,1.6486735,0.0,0.46415794,10.604761,7.555582,9.093422,7.6468773,6.9152126,7.2516193,1.8632251,0.0,1.895757,9.7287245
TCGA-D8-A1X7-01A,8.117989,3.3494253,4.4990716,1.876457,4.2852087,8.078566,12.6474495,8.523685,0.0,0.0,0.0,1.9304619,0.0,6.0738497,6.926533,2.4660282,2.9231074,8.361456,0.0,0.0,1.8037758,10.0845785,7.0518575,10.016029,5.81617,8.443411,0.0,0.0,0.0,6.5761075,4.9693756
TCGA-D8-A1X8-01A,8.143207,0.0,1.7579385,0.0,3.8105903,8.455041,10.135792,4.86878,0.0,0.0,0.0,0.46610415,0.0,9.661665,4.336427,6.0533066,2.7849505,5.251431,3.3509371,0.0,0.5602715,5.0735435,1.4712895,12.177526,4.085586,7.5389075,2.1066208,4.439802,0.0,3.4334822,3.0324082
TCGA-D8-A1X9-01A,3.0745928,3.4511468,3.9771347,2.5028703,3.7284117,5.246477,15.1162815,4.935625,0.0,0.0,0.0,0.96784556,0.0,14.437194,4.7115927,5.417356,0.0,5.335319,5.727779,0.0,0.0,7.6373158,4.777688,6.574792,2.8347886,6.168511,4.937289,7.3377967,0.0,4.0436788,6.276536
TCGA-D8-A1XA-01A,12.689793,4.39951,3.829189,2.7811646,3.2907662,6.088327,16.765297,2.7439706,0.0,0.0,0.0,0.0,0.0,15.024621,5.850935,5.7489643,2.0962615,9.580247,4.687439,0.0,0.0,5.093456,4.9480186,6.7313023,4.474655,5.7492185,1.1146789,4.5474257,0.0,6.955765,8.412991
TCGA-D8-A1XB-01A,6.093081,2.5184054,4.0780034,0.0,0.99490297,6.485549,12.777273,8.928263,0.0,0.0,0.0,1.1412979,0.0,9.5864935,4.7925105,5.3168383,3.545981,4.581861,6.2753024,0.0,2.192251,0.7772524,0.0,11.416514,5.788178,5.674665,1.2751949,8.514586,0.0,5.8610888,4.147894
TCGA-D8-A1XC-01A,14.147048,7.181029,2.697983,0.0063054934,1.3157328,6.6989756,11.403765,8.940723,0.0,0.0,0.0,0.0,0.0,9.13885,8.209429,4.278098,5.411173,3.7457685,0.0,0.0,5.450866,12.974378,8.752959,11.479698,8.243394,7.615646,2.9870872,5.4668293,0.0,6.9877157,4.069307
TCGA-D8-A1XD-01A,5.51492,3.737121,4.53501,0.3865518,1.8135353,2.369963,11.520312,10.773706,0.0,0.0,0.0,0.04988432,0.0,11.213928,8.620948,5.8549867,6.304761,7.597877,3.6692767,0.0,4.2477374,1.3186431,0.09567462,11.922345,3.9614723,6.572162,5.841241,13.727207,0.0,6.54058,6.7590094
TCGA-D8-A1XF-01A,0.19452931,6.213031,6.0452247,0.0,6.5371914,4.485469,13.393479,5.316394,3.0706568,0.0,0.0,0.0,0.0,23.371399,4.0393753,6.795544,1.3819162,0.19765511,18.513828,0.0,2.6018114,6.6067233,0.0,8.9668255,5.129951,4.1432614,9.8266535,25.80112,0.0,7.08829,1.2600712
TCGA-D8-A1XG-01A,13.514813,4.293801,3.588769,0.0,1.1302491,5.869631,13.279922,10.831512,0.0,0.0,0.0,0.0,0.0,6.5563,7.8180075,5.7461348,14.11472,7.5075555,1.4983215,0.0,5.043478,7.2010927,5.531615,11.744961,8.145049,8.153388,2.1472828,6.7841854,0.0,10.341121,3.9489877
TCGA-D8-A1XJ-01A,9.527995,8.382944,1.1845862,7.164679,5.683224,6.0324407,15.226538,8.611116,0.0,0.0,0.0,5.4218874,0.0,16.319778,7.069247,6.743362,7.036478,3.62318,8.2038145,0.0,6.5996437,0.13423795,0.0,9.280159,8.211465,1.2131275,2.4641886,17.515879,0.0,8.280568,0.0
TCGA-D8-A1XK-01A,5.2012486,8.543045,3.1945956,1.0857918,11.937746,6.8687325,10.558949,9.31386,0.0,9.603017,0.0,3.8812842,0.0,9.614066,11.415671,16.186554,15.580181,3.891355,7.744135,0.0,2.737974,0.0,0.0,3.986935,9.095187,5.8153615,6.017025,11.679481,0.0,8.425178,1.6735411
TCGA-D8-A1XL-01A,4.9601083,1.7573562,0.4287024,3.4181585,6.8626323,8.126291,12.419575,6.188237,0.0,0.0,0.0,5.9484377,0.0,12.756812,12.850308,7.9424334,10.493825,4.7113185,0.7162095,0.0,1.2353848,3.3969145,0.40429842,15.367901,7.574892,7.2091827,11.142572,5.8035874,0.0,5.410761,2.3799741
TCGA-D8-A1XM-01A,6.695175,0.9742888,2.660586,0.6808914,4.9520197,7.2785964,11.7206545,7.08782,0.0,0.0,0.0,1.6546695,0.0,9.538211,6.3941607,9.201005,5.9353313,4.6491714,1.8414431,0.0,1.256781,3.5380456,0.0,8.289122,3.7795577,7.701206,4.296055,5.4609146,0.0,5.354492,2.5077527
TCGA-D8-A1XO-01A,9.838066,0.296087,1.7907159,1.4745119,3.3623722,8.620504,11.681583,8.081025,0.0,0.0,0.0,4.3548026,0.0,8.49186,6.7262645,9.980072,4.5806007,3.9257317,0.0,0.0,0.89323646,3.4813645,0.0,9.478653,6.6667194,4.5288663,4.177173,5.9869566,0.0,5.607196,3.9322941
TCGA-D8-A1XQ-01A,6.065024,0.0,2.552241,5.906175,11.421337,10.867341,13.924856,7.5014863,0.0,4.875392,0.0,6.0091867,0.0,8.0889015,17.170841,7.60197,4.2227955,9.2758255,3.9682598,0.0,0.80453986,2.8162198,0.0,8.893797,13.344661,3.4767554,3.702502,3.2764027,0.0,2.3496578,9.408413
TCGA-D8-A1XR-01A,16.729197,4.7026544,2.9439034,3.3172102,0.0,4.775197,17.303398,8.109676,0.0,0.0,0.0,1.6319783,0.0,8.618731,9.327207,5.7822537,7.318657,14.454819,0.29627603,0.0,2.738392,8.478728,9.9247265,11.128401,5.571141,10.130311,3.895616,0.37842453,0.0,7.0975456,6.6284094
TCGA-D8-A1XS-01A,11.971563,1.0815393,1.2341927,1.2066109,4.379123,8.12921,11.204666,0.9050804,0.0,0.0,0.0,4.1170645,0.0,7.8319345,11.075876,5.7174916,4.969697,7.690026,1.4097154,0.0,0.6065676,4.1816454,3.90964,14.789423,2.2476056,7.5225472,5.7012086,4.1162586,0.0,7.613543,6.6238813
TCGA-D8-A1XT-01A,5.3756623,3.2735374,3.7303813,0.50084496,7.191804,4.631337,11.807474,9.535303,0.0,2.3239129,0.0,4.814983,0.0,13.92454,8.917761,12.493219,6.2630563,10.161998,10.684638,0.0,2.133168,0.05848124,0.0,7.344869,4.777996,5.2474847,0.0,12.011097,0.0,5.108842,5.2078323
TCGA-D8-A1XU-01A,9.568883,1.9885988,1.8731517,3.1559415,2.5382643,4.1528893,11.45128,7.443341,0.0,0.0,0.0,0.64477324,0.0,14.886239,3.2497487,9.907306,4.204256,6.082818,7.07886,0.0,2.7766266,2.8424923,0.0,5.1479607,4.525929,1.8799995,1.889667,10.154203,0.0,5.680473,2.3812113
TCGA-D8-A1XV-01A,13.48899,6.379499,2.664657,0.0,3.5595877,5.7038093,11.449876,8.156412,0.0,0.0,0.0,0.0,0.0,12.534157,6.812806,2.2005804,5.0487924,2.3670816,1.2726042,0.0,3.564751,10.018114,8.715497,10.158366,8.555376,8.780826,1.5377821,4.7331095,0.0,8.091323,1.8071624
TCGA-D8-A1XW-01A,13.562701,4.3215194,0.0,3.9625244,9.475021,14.288104,12.762037,6.283239,2.6335297,6.0877047,0.0,2.3753464,0.0,5.4549184,15.745269,10.4514,13.115383,8.828115,0.0,0.0,2.2583783,0.7611307,5.075822,9.848207,5.92003,1.1222316,3.9909253,0.0,0.0,9.373908,2.759836
TCGA-D8-A1XY-01A,2.4999945,2.0392888,3.9488192,4.552027,3.2447028,6.4399,12.845099,4.828891,0.0,0.0,0.0,5.855055,0.0,5.6674724,5.54066,5.708002,3.3407102,16.699677,2.553712,0.0,0.0,4.109198,6.3229947,12.996716,4.649185,5.8847165,0.6964872,0.5045152,0.0,7.3466454,6.5986977
TCGA-D8-A1XZ-01A,3.9836857,3.3001397,2.3692586,6.5554976,4.601654,5.59237,12.906143,5.070554,0.0,0.0,0.0,6.193552,0.27344823,8.246996,7.3161216,0.5126067,4.036571,8.141559,0.5658502,0.0,0.0,5.9548507,5.72236,10.076287,2.3896832,0.9749371,12.342839,1.568927,0.0,5.3091793,6.4332886
TCGA-D8-A1Y0-01A,8.6726675,0.41405907,1.3412744,3.9343257,2.1998532,7.5789094,10.793703,4.1234994,0.0,0.0,0.0,0.0,0.0,9.921186,5.4774528,10.228876,0.05133704,8.361576,7.10715,0.0,0.018208012,2.0649693,0.0,7.3606977,4.338411,4.769043,5.297828,7.0387774,0.0,3.32626,3.5823839
TCGA-D8-A1Y1-01A,5.131958,3.8661005,2.724445,2.9428205,3.5007854,6.6125097,13.215,1.251508,0.0,0.0,0.0,6.0445213,0.0,9.292766,3.5495965,3.1069295,2.672534,7.153176,1.4193668,0.0,0.0,2.3435318,3.8359697,11.528872,4.046902,4.925882,3.5523486,3.2688432,0.0,7.9377546,5.971445
TCGA-D8-A1Y2-01A,5.6873574,1.9618101,0.83431464,1.5638037,4.67861,6.9997754,11.055552,5.046069,0.0,0.0,0.0,5.0393677,0.0,7.695899,5.910422,9.264288,8.933625,7.3348994,0.0,0.0,3.8423502,0.90952355,0.0,6.87679,3.159537,5.755791,6.9795227,2.8038561,0.0,3.9788523,3.7696736
TCGA-D8-A1Y3-01A,3.6286905,5.944395,0.65398055,4.053224,5.477439,8.046523,9.009895,3.442281,2.0007012,0.0,0.0,4.236566,0.0,15.216455,7.8897204,5.5493183,2.0303638,0.0,9.085913,0.0,0.17542456,4.3907604,0.0,11.554078,9.372323,1.0651678,8.664716,11.336,0.0,4.8571014,1.507396
TCGA-D8-A27E-01A,14.3228245,2.5906155,2.2638564,0.49572852,1.1511425,7.446375,9.873959,8.251879,0.0,0.0,0.0,0.0,0.0,6.227643,7.6810794,10.598321,10.808681,10.215462,0.0,0.0,4.696539,7.16566,3.7559612,11.721981,5.3333106,9.47925,2.7778032,3.223887,0.0,3.6227748,2.6518476
TCGA-D8-A27F-01A,13.126912,5.2758384,3.8699787,5.0180035,13.408954,9.296488,15.8681,9.80775,0.21886688,13.671381,0.0,3.6542978,0.08589484,9.641646,21.50803,9.698007,17.645826,11.459225,5.8455796,0.0,0.41659546,0.65814745,0.0,12.012795,7.762362,4.8249917,0.0,4.724858,0.0,10.382804,5.1647034
TCGA-D8-A27G-01A,4.0265436,3.1045928,4.837899,0.0,4.1866074,7.6792555,10.236387,4.2896757,0.0,0.0,0.0,2.7301962,0.0,10.936473,4.1100287,5.4360275,0.0,2.5881224,8.5854435,0.0,0.16594552,3.5798192,0.0584663,8.147732,3.59846,4.2306223,3.9148645,6.8032603,0.0,3.4681706,1.7923024
TCGA-D8-A27H-01A,10.114106,0.0,11.263688,1.226524,10.806328,7.9829617,13.410177,13.6549635,0.0,13.851573,0.0,2.8132904,0.0,10.885081,16.544914,5.5826883,12.066329,6.430322,9.431725,0.0,0.0,0.4459563,0.0,6.9163437,9.014801,6.905287,0.0,9.673513,0.0,9.521857,7.9624643
TCGA-D8-A27I-01A,4.9470396,0.48442358,1.5858734,0.73841274,3.2262878,9.165117,8.837108,6.5290523,0.0,0.0,0.0,2.521477,0.0,5.648619,4.7750587,9.852124,3.574004,5.917297,5.3517914,0.0,0.75129384,1.6914076,0.0,11.678422,5.093614,5.672385,2.5913396,2.3298533,0.0,6.0532856,2.1076622
TCGA-D8-A27K-01A,8.681289,1.3745328,2.5137415,0.0,4.10933,7.0751452,10.672517,9.031257,0.0,0.0,0.0,2.3212178,0.0,8.987687,7.8939643,11.469206,5.4225492,0.11074522,4.1379347,0.0,1.4375753,3.5687132,0.0,11.028097,7.586723,6.7631555,5.2823186,4.6682076,0.0,6.981651,0.18094453
TCGA-D8-A27L-01A,6.845591,0.0,0.1834715,3.4947734,2.1320567,7.4569135,9.976151,8.39374,0.0,0.0,0.0,2.3515465,0.0,6.9042473,6.274149,8.965332,3.6035655,7.6168756,3.2968488,0.0,1.5315642,1.0640602,0.59556663,9.622082,4.413506,5.153484,3.3048909,1.2192432,0.0,6.168885,4.263443
TCGA-D8-A27M-01A,4.1854877,0.0,5.2753186,0.40590885,9.446782,10.642698,9.1735,9.621994,0.55969816,6.091883,0.0,2.4286082,0.0,1.8816445,9.077228,9.386761,3.3097842,2.8326983,3.9548664,0.0,0.0,0.8773212,0.044548854,5.86613,5.468269,8.530086,3.4390278,0.0,0.0,5.18305,4.06818
TCGA-D8-A27N-01A,6.176895,3.020285,5.052812,1.0916384,3.4935184,5.6466556,10.884054,6.8042803,0.0,0.0,0.0,4.824988,0.0,12.119685,4.6299105,5.5502725,5.754179,2.6419187,5.2360983,0.0,4.2967486,2.835046,0.0,5.5632534,0.23551731,4.769307,5.665699,6.7719336,0.0,6.051954,3.598935
TCGA-D8-A27P-01A,12.652844,1.8841308,2.9730005,0.7753965,0.0,6.0847793,12.225769,9.332672,0.0,0.0,0.0,1.0376486,0.0,8.590037,9.696827,7.628787,8.375279,8.009145,1.968013,0.0,3.9195285,3.5339198,0.18920384,12.119961,5.7038965,9.703114,0.0,2.680147,0.0,5.333948,2.99779
TCGA-D8-A27R-01A,2.2053113,0.0,4.506731,3.7210283,9.511571,5.6300397,8.908248,9.727718,0.0,0.0,0.0,6.4009023,0.20279993,15.362217,8.490368,6.9772115,6.9744844,10.560805,4.507033,0.0,4.1065655,0.0,0.0,7.5563326,4.3624597,4.9724545,6.820789,9.833801,0.0,6.587426,4.0157366
TCGA-D8-A27T-01A,7.2039943,0.0,3.2056243,2.3567123,4.1565275,8.852078,13.358136,7.711445,0.0,0.0,0.0,4.4628525,0.0,8.455632,7.450848,6.4027042,0.025553413,7.982262,2.8301563,0.0,0.0,6.00867,1.654759,11.963539,7.0673985,5.183821,2.2734406,2.2858837,0.0,4.64364,7.2051554
TCGA-D8-A27V-01A,6.6739635,0.0,5.3605366,1.4964759,1.171989,7.3559656,10.727334,7.5586357,0.0,0.0,0.0,2.4154727,0.0,5.7925906,6.3939347,5.1217294,1.5683492,6.9882274,3.7419927,0.0,0.0,4.8946786,3.895368,12.132111,2.9009326,4.708636,0.5486164,0.0,0.0,4.6011662,3.9857738
TCGA-D8-A27W-01A,1.9458454,4.0638924,6.526528,4.612977,6.1132493,6.408071,11.283876,8.874884,0.0,0.60121083,0.0,3.6583514,0.0,15.355902,5.335768,3.8954477,0.8025042,9.609373,5.848542,0.0,4.4230185,1.6826199,0.0,5.2888746,0.0,4.666145,10.461899,13.549395,0.0,3.6590672,3.9948647
TCGA-D8-A3Z5-01A,7.0129523,0.0,2.511634,0.0,1.4727203,6.5666823,11.20265,8.261988,0.0,0.0,0.0,0.0,0.0,9.373401,6.447636,6.683199,6.1454377,5.9821324,4.8022704,0.0,2.5361516,1.9196846,0.0,11.92895,8.826244,6.275942,1.6255567,2.8390594,0.0,6.2923346,3.2989867
TCGA-D8-A3Z6-01A,5.844182,1.5379488,1.6500509,0.0,1.7026304,5.642257,11.780478,9.280724,0.0,0.0,0.0,2.5353734,0.0,11.170531,5.696902,6.07954,2.8907032,5.349955,4.6333947,0.0,1.7907808,3.5815566,0.0,10.283638,7.771722,5.683646,0.6224797,3.680702,0.0,6.4419518,4.7134504
TCGA-D8-A4Z1-01A,6.171516,0.19425225,0.0,0.0,0.0,7.267718,8.8430195,7.3552847,0.0,0.0,0.0,0.0,0.0,4.8635893,4.5924487,9.282139,7.5512953,4.6996737,7.018847,0.0,4.4728136,0.0,0.0,9.97916,7.5616126,4.6038156,1.329573,6.590011,0.0,5.38211,2.5091796
TCGA-D8-A73U-01A,6.0137773,0.96578884,0.0,2.5324016,4.8023224,8.670583,6.6186705,5.2268524,0.0,0.0,0.0,2.116313,0.9521869,5.2883706,1.5403808,8.902952,2.911991,2.6259732,4.1861343,0.0,4.069976,0.29067355,0.76687706,4.5143666,4.142952,5.5349913,8.182735,0.7977114,0.0,5.7769837,2.0291452
TCGA-D8-A73W-01A,10.571551,5.2588468,0.80053717,0.0,2.8090343,6.8444777,8.936514,8.433205,0.0,0.0,0.0,0.0,0.0,8.414345,2.8570566,6.9375873,3.9828904,3.3532834,1.3949409,0.0,3.0364883,6.755742,8.202967,8.815395,5.261672,6.3846035,1.9862874,0.0,0.0,9.168988,5.2805424
TCGA-D8-A73X-01A,11.662135,2.9762251,1.2961718,0.0,0.27557227,3.624075,14.161693,9.2118635,0.0,0.0,0.0,1.9602578,0.0,10.019263,6.177826,6.6341305,8.087003,1.9402882,7.4788103,0.0,3.4333355,0.8158477,0.0,10.875605,9.613134,7.9362445,8.797711,10.179553,0.0,7.5569744,4.7423725
TCGA-D9-A148-06A,7.4140644,5.195239,2.9902442,4.9563236,9.07744,14.573801,5.369346,3.9536698,8.590499,1.6452225,0.0,0.0,0.0,5.4952335,3.2329721,0.0,13.466756,12.001724,4.152692,0.0,0.0,4.205039,10.941943,0.0,0.531892,0.0,6.6434746,0.0,0.0,6.2231445,8.929104
TCGA-D9-A149-06A,6.2741947,3.2557113,11.004029,3.1458373,5.041965,17.470613,1.1827174,8.90981,0.0,3.935573,0.0,0.0,0.0,4.6769943,5.4691987,8.48689,6.6659756,0.4141617,11.092873,0.0,0.0,10.149906,0.0,4.177815,5.2607007,7.6003146,6.299283,8.215587,0.0,0.13087584,8.67349
TCGA-D9-A1JW-06A,2.9802334,2.594916,7.791102,1.4830737,6.749649,16.03153,3.1245153,4.099366,0.0,2.4001403,0.0,2.6840138,0.0,5.953794,5.086296,3.777108,6.735688,3.0428963,10.474743,0.0,0.18433855,5.5874567,0.0,0.44840646,3.4638016,9.272961,5.651581,12.176523,0.0,0.0,6.7298145
TCGA-D9-A1JX-06A,2.8565123,0.0,5.4291396,6.803694,6.381642,14.382758,0.0,10.648211,0.0,7.417575,0.0,3.9146788,0.0,1.5624607,11.043051,3.5185468,3.7377949,14.11426,13.038874,0.0,0.0,7.8054743,0.0,3.8424802,1.2641554,2.4219806,2.3648295,2.0577552,0.0,0.0,10.0213
TCGA-D9-A1X3-06A,1.6570491,0.09532548,18.48791,5.4756145,10.593985,16.460209,0.0,10.727389,6.4711537,11.948696,0.0,0.0,0.0,11.012071,14.367446,0.0,3.6270208,5.2668705,19.953632,0.0,0.0,16.341404,2.097212,10.059237,1.8656762,5.354631,0.55254114,4.4319086,0.0,3.8984132,14.489434
TCGA-D9-A3Z1-06A,0.0,2.573541,5.264873,0.5733367,5.9967604,13.730645,3.8349905,0.3545428,0.0,2.200352,0.0,2.8975823,0.0,4.203205,3.3459337,8.5049515,2.5984643,5.4287543,7.9520626,0.0,0.78434694,4.864785,1.0470426,0.87001735,0.6377507,5.604652,3.5094414,4.196389,0.0,0.0,5.23557
TCGA-D9-A3Z3-06A,0.01999844,0.0,6.8218484,4.028665,5.595288,14.747753,2.5647411,9.628486,0.0,0.64376855,0.0,3.4879367,0.0,4.2397814,6.7852063,5.126378,9.341132,10.149161,5.7508783,0.0,0.63182086,3.1897838,0.0,0.0,3.3175235,7.5425344,3.613864,7.549178,0.0,0.9771185,6.209674
TCGA-D9-A3Z4-01A,6.8094172,2.303219,10.952794,2.0235693,7.384412,12.815352,1.4076738,9.468446,0.0,9.599607,0.0,0.0,0.0,11.034903,14.558433,6.0176296,11.02976,8.182707,16.789999,0.0,1.2950431,4.4243236,0.0,2.173943,4.550258,3.7894433,4.018323,16.729088,0.0,4.2557836,10.111858
TCGA-D9-A4Z2-01A,5.8372765,0.0,7.2235503,9.45734,6.7008343,16.80529,1.7122666,5.1844788,0.7860427,8.997161,0.0,0.0,0.0,3.0555973,12.314385,5.3871775,9.191391,17.17875,11.093586,0.0,0.0,9.762197,1.06905,3.1152692,1.6065166,1.7276992,0.0,0.0,0.0,5.6390905,16.68343
TCGA-D9-A4Z3-01A,4.8885713,8.117817,11.11751,0.1532748,10.760981,7.6630554,1.33181,8.939697,1.1918453,8.88553,0.0,1.4465423,0.0,10.326301,11.184739,1.8984005,6.947773,14.132112,10.302444,0.0,0.0,5.880577,0.0,3.8823175,0.31537884,1.8393867,5.244297,1.1788888,0.0,3.4743748,11.85761
TCGA-D9-A4Z5-01A,5.523884,1.1669593,12.316948,8.260277,5.6977987,14.792384,1.7813772,7.460433,0.0,11.976527,0.0,1.3176993,0.0,4.9592776,13.711365,0.3863383,8.40976,11.350892,12.373916,0.0,0.0,11.067943,0.0,7.8108644,4.491591,3.5648906,1.3279573,9.704069,0.0,0.0,13.46779
TCGA-D9-A4Z6-06A,3.4869676,6.799061,8.213755,11.112474,2.9449286,16.897486,0.0,5.4125943,1.4290216,6.404649,0.0,0.0,0.0,4.5353713,10.199097,4.418927,13.700668,12.969366,10.243567,0.0,0.0,9.025792,0.0,2.962676,0.0,0.0,5.4465017,5.1771073,0.0,6.5437403,8.418735
TCGA-D9-A6E9-06A,0.07750953,0.0,6.538646,4.483389,5.552966,17.837767,2.9710479,8.483646,0.0,1.4403663,0.0,6.5232463,0.0,7.5651345,5.612692,5.2412634,4.9934416,10.040457,10.345262,0.0,2.1530135,4.5685663,0.9497469,0.0,5.08374,5.2307043,5.928667,7.813734,0.0,0.0,6.8060045
TCGA-D9-A6EA-06A,3.3687587,0.0,10.867538,2.7375383,3.99269,13.099403,4.4319572,4.0728116,0.0,7.50877,0.0,2.835174,0.0,9.280747,9.599854,2.3121374,6.2416763,7.4708214,18.196932,0.0,0.0,7.9483995,0.0,2.498547,5.827992,4.9817233,1.6622462,13.204407,0.0,0.0,11.853455
TCGA-D9-A6EC-06A,6.706416,0.0,15.3851795,8.723406,7.3345313,17.277557,10.797595,5.654351,0.0,11.384057,0.0,5.181352,0.0,6.618295,20.25062,0.0,11.067363,16.286074,18.234165,0.0,0.0,9.940532,0.0,6.41712,13.954104,5.96479,0.0,8.114789,0.0,2.706182,19.299877
TCGA-D9-A6EG-06A,6.4135747,9.0187645,6.300667,9.550373,2.3438408,13.982614,7.2772503,3.750515,0.0,1.9382483,0.0,0.0,0.0,11.681943,6.0293984,2.798102,9.363106,7.3020153,16.196135,0.0,0.0,10.99606,0.0,0.0,4.961848,0.0,4.2047615,11.424364,0.0,1.4074708,16.293629
TCGA-DA-A1HV-06A,2.4027045,0.0,7.359039,5.6506314,7.602675,13.511985,4.1318603,8.398735,1.1807499,6.2202134,0.0,5.0698028,0.0,3.6557784,7.8056483,3.1131117,3.43689,8.743821,7.82098,0.0,0.0,8.545528,6.0564885,3.0142813,2.440665,7.055484,2.7668498,0.0,0.0,2.1203756,7.5650587
TCGA-DA-A1HW-06A,2.71044,1.3136681,3.2919095,4.8244295,4.0990553,16.191746,4.4123626,8.917273,1.8407247,4.3005877,0.0,0.0,0.0,4.265964,6.7174067,5.6205835,8.968612,9.335047,6.6164804,0.0,0.0,3.3874412,0.0,0.0,1.7870188,2.9983368,5.678952,3.170027,0.0,0.0,8.4908085
