,0,1,cancer_type
TCGA-A4-7585-01A,-8.636869,-19.37788,TCGA-KIRP
TCGA-A4-7732-01A,-10.132144,-31.134537,TCGA-KIRP
TCGA-A4-7734-01A,-7.3044877,-28.777378,TCGA-KIRP
TCGA-A4-7828-01A,6.637438,-16.046076,TCGA-KIRP
TCGA-A4-7915-01A,-11.5634365,-6.4071946,TCGA-KIRP
TCGA-A4-7996-01A,-12.328527,-28.035662,TCGA-KIRP
TCGA-A4-7997-01A,-8.999509,-29.100286,TCGA-KIRP
TCGA-A4-8098-01A,-4.6004405,-25.162645,TCGA-KIRP
TCGA-A4-8310-01A,-8.093468,-26.177446,TCGA-KIRP
TCGA-A4-8311-01A,-10.598056,-30.482546,TCGA-KIRP
TCGA-A4-8312-01A,7.9655704,-12.93789,TCGA-KIRP
TCGA-A4-8515-01A,-11.061641,-29.590164,TCGA-KIRP
TCGA-A4-8516-01A,-10.371216,-30.892859,TCGA-KIRP
TCGA-A4-8517-01A,-8.153126,-26.46488,TCGA-KIRP
TCGA-A4-8518-01A,-6.4182916,-18.476336,TCGA-KIRP
TCGA-A4-8630-01A,-13.228505,-28.902397,TCGA-KIRP
TCGA-A4-A48D-01A,-10.58446,-25.982447,TCGA-KIRP
TCGA-A4-A4ZT-01A,-13.078694,-28.278309,TCGA-KIRP
TCGA-A4-A57E-01A,0.7491489,-24.135145,TCGA-KIRP
TCGA-A4-A5DU-01A,-7.332317,-28.634808,TCGA-KIRP
TCGA-A4-A5XZ-01A,-7.1067867,-27.998604,TCGA-KIRP
TCGA-A4-A5Y0-01A,-6.7160044,-26.496525,TCGA-KIRP
TCGA-A4-A5Y1-01A,-4.1749563,-25.097994,TCGA-KIRP
TCGA-A4-A6HP-01A,-9.797671,-27.98774,TCGA-KIRP
TCGA-A4-A772-01A,-10.663118,-27.95133,TCGA-KIRP
TCGA-A4-A7UZ-01A,-6.5161886,-19.45052,TCGA-KIRP
TCGA-A5-A0G1-01A,-14.824987,13.480821,TCGA-UCEC
TCGA-A5-A0GG-01A,13.509147,-6.36923,TCGA-UCEC
TCGA-A5-A0GQ-01A,12.947237,-3.7211668,TCGA-UCEC
TCGA-A5-A0GR-01A,10.807094,-0.9856994,TCGA-UCEC
TCGA-A5-A0VO-01A,15.613992,-2.7022145,TCGA-UCEC
TCGA-A5-A1OF-01A,10.431394,-0.9324847,TCGA-UCEC
TCGA-A5-A1OG-01A,12.273905,-9.932417,TCGA-UCEC
TCGA-A5-A1OH-01A,8.519176,-5.445491,TCGA-UCEC
TCGA-A5-A1OJ-01A,13.427129,-5.37182,TCGA-UCEC
TCGA-A5-A1OK-01A,18.516127,-7.3292894,TCGA-UCEC
TCGA-A5-A2K2-01A,10.584365,-3.956678,TCGA-UCEC
TCGA-A5-A2K3-01A,-12.804795,-4.5978284,TCGA-UCEC
TCGA-A5-A2K4-01A,12.182322,-6.1842504,TCGA-UCEC
TCGA-A5-A2K5-01A,15.783357,-0.4688254,TCGA-UCEC
TCGA-A5-A2K7-01A,19.52601,-3.4599423,TCGA-UCEC
TCGA-A5-A3LO-01A,13.43694,-3.7663462,TCGA-UCEC
TCGA-A5-A3LP-01A,12.354147,-7.069234,TCGA-UCEC
TCGA-A5-A7WJ-01A,18.93957,-2.3944647,TCGA-UCEC
TCGA-A5-A7WK-01A,20.741272,-7.437293,TCGA-UCEC
TCGA-A5-AB3J-01A,13.418569,-6.127055,TCGA-UCEC
TCGA-A6-2671-01A,-29.598856,20.627981,TCGA-COAD
TCGA-A6-2671-11A,-39.409046,0.9222359,TCGA-COAD
TCGA-A6-2672-01B,-27.971775,8.698115,TCGA-COAD
TCGA-A6-2675-01A,-31.230396,19.320465,TCGA-COAD
TCGA-A6-2675-11A,-39.3529,0.91702086,TCGA-COAD
TCGA-A6-2677-01A,-35.242844,18.790539,TCGA-COAD
TCGA-A6-2677-01B,-30.124063,17.04934,TCGA-COAD
TCGA-A6-2679-01A,-33.35082,15.201973,TCGA-COAD
TCGA-A6-2679-11A,-39.06434,3.3705344,TCGA-COAD
TCGA-A6-2680-01A,-34.412468,16.545462,TCGA-COAD
TCGA-A6-2680-11A,-39.515965,3.7918038,TCGA-COAD
TCGA-A6-2681-01A,-35.533676,13.444539,TCGA-COAD
TCGA-A6-2682-01A,-29.971214,14.19921,TCGA-COAD
TCGA-A6-2682-11A,-39.38261,1.0823388,TCGA-COAD
TCGA-A6-2684-01A,-35.35518,13.256953,TCGA-COAD
TCGA-A6-2684-01A,-35.35518,13.256953,TCGA-COAD
TCGA-A6-2684-01A,-35.428528,13.311617,TCGA-COAD
TCGA-A6-2684-01A,-35.428528,13.311617,TCGA-COAD
TCGA-A6-2684-01C,-34.208233,12.139179,TCGA-COAD
TCGA-A6-2684-11A,-39.481434,3.7604945,TCGA-COAD
TCGA-A6-2685-01A,-38.10954,3.9646435,TCGA-COAD
TCGA-A6-2685-11A,-39.378544,3.6192539,TCGA-COAD
TCGA-A6-2686-01A,-28.058039,8.752808,TCGA-COAD
TCGA-A6-2686-11A,-39.453747,3.7366524,TCGA-COAD
TCGA-A6-3809-01A,-27.711327,9.029994,TCGA-COAD
TCGA-A6-3809-01A,-27.711327,9.029994,TCGA-COAD
TCGA-A6-3809-01B,-27.937813,8.89976,TCGA-COAD
TCGA-A6-3810-01A,-27.295183,19.533941,TCGA-COAD
TCGA-A6-3810-01A,-27.295183,19.533941,TCGA-COAD
TCGA-A6-3810-01B,-26.920185,19.718462,TCGA-COAD
TCGA-A6-4105-01A,-32.406116,15.504754,TCGA-COAD
TCGA-A6-4107-01A,-35.12914,13.926843,TCGA-COAD
TCGA-A6-5656-01A,-28.565609,20.683968,TCGA-COAD
TCGA-A6-5656-01A,-28.565609,20.683968,TCGA-COAD
TCGA-A6-5656-01A,-28.58449,20.721794,TCGA-COAD
TCGA-A6-5656-01A,-28.58449,20.721794,TCGA-COAD
TCGA-A6-5656-01B,-29.026667,15.21291,TCGA-COAD
TCGA-A6-5657-01A,-32.215233,11.593872,TCGA-COAD
TCGA-A6-5659-01A,-32.06641,17.134062,TCGA-COAD
TCGA-A6-5659-01A,-32.06641,17.134062,TCGA-COAD
TCGA-A6-5659-01A,-32.058468,17.127209,TCGA-COAD
TCGA-A6-5659-01A,-32.058468,17.127209,TCGA-COAD
TCGA-A6-5659-01B,-32.30468,17.124575,TCGA-COAD
TCGA-A6-5660-01A,-34.463657,18.932066,TCGA-COAD
TCGA-A6-5661-01A,-29.36671,8.422114,TCGA-COAD
TCGA-A6-5661-01B,-29.314556,8.523654,TCGA-COAD
TCGA-A6-5662-01A,-27.706987,20.136108,TCGA-COAD
TCGA-A6-5664-01A,-32.62543,11.8242855,TCGA-COAD
TCGA-A6-5665-01A,-29.552847,8.501312,TCGA-COAD
TCGA-A6-5665-01B,-29.447674,8.518659,TCGA-COAD
TCGA-A6-5666-01A,-27.01574,18.09541,TCGA-COAD
TCGA-A6-5667-01A,-29.178823,18.483236,TCGA-COAD
TCGA-A6-5667-11A,-39.42747,3.6358175,TCGA-COAD
TCGA-A6-6137-01A,-31.113974,18.92607,TCGA-COAD
TCGA-A6-6138-01A,-33.314293,12.047488,TCGA-COAD
TCGA-A6-6140-01A,-27.97995,20.435844,TCGA-COAD
TCGA-A6-6141-01A,-32.61237,11.993191,TCGA-COAD
TCGA-A6-6142-01A,-24.550703,16.94042,TCGA-COAD
TCGA-A6-6648-01A,-27.853674,20.343246,TCGA-COAD
TCGA-A6-6649-01A,-29.01118,7.5791063,TCGA-COAD
TCGA-A6-6650-01A,-34.775333,16.880869,TCGA-COAD
TCGA-A6-6650-01A,-34.775333,16.880869,TCGA-COAD
TCGA-A6-6650-01A,-34.73601,16.900024,TCGA-COAD
TCGA-A6-6650-01A,-34.73601,16.900024,TCGA-COAD
TCGA-A6-6650-01B,-34.3366,15.850533,TCGA-COAD
TCGA-A6-6651-01A,-24.88777,16.868948,TCGA-COAD
TCGA-A6-6652-01A,-30.71836,20.356886,TCGA-COAD
TCGA-A6-6653-01A,-30.322659,8.158974,TCGA-COAD
TCGA-A6-6654-01A,-32.10758,12.029288,TCGA-COAD
TCGA-A6-6780-01A,-27.217894,10.523831,TCGA-COAD
TCGA-A6-6780-01A,-27.217894,10.523831,TCGA-COAD
TCGA-A6-6780-01A,-27.206285,10.512885,TCGA-COAD
TCGA-A6-6780-01A,-27.206285,10.512885,TCGA-COAD
TCGA-A6-6780-01B,-27.083042,10.374763,TCGA-COAD
TCGA-A6-6781-01A,-26.519936,7.5438437,TCGA-COAD
TCGA-A6-6781-01A,-26.519936,7.5438437,TCGA-COAD
TCGA-A6-6781-01A,-26.53756,7.5468597,TCGA-COAD
TCGA-A6-6781-01A,-26.53756,7.5468597,TCGA-COAD
TCGA-A6-6781-01B,-26.555431,7.515947,TCGA-COAD
TCGA-A6-6782-01A,-31.957079,19.496632,TCGA-COAD
TCGA-A6-A565-01A,-38.168266,3.8147461,TCGA-COAD
TCGA-A6-A566-01A,-26.567984,8.904261,TCGA-COAD
TCGA-A6-A567-01A,-26.425688,17.100286,TCGA-COAD
TCGA-A6-A56B-01A,-27.067093,19.924314,TCGA-COAD
TCGA-A6-A5ZU-01A,-26.79184,16.791546,TCGA-COAD
TCGA-A7-A0CE-11A,9.894428,18.624315,TCGA-BRCA
TCGA-A7-A0CH-11A,6.623649,21.941479,TCGA-BRCA
TCGA-A7-A0D9-01A,14.070113,29.552633,TCGA-BRCA
TCGA-A7-A0D9-11A,3.2917492,1.1441185,TCGA-BRCA
TCGA-A7-A0DB-11A,3.41246,1.48215,TCGA-BRCA
TCGA-A7-A13D-01A,-19.884405,-2.457477,TCGA-BRCA
TCGA-A7-A13D-01A,-19.884405,-2.457477,TCGA-BRCA
TCGA-A7-A13E-01A,-19.760609,-0.3620774,TCGA-BRCA
TCGA-A7-A13E-01A,-19.760609,-0.3620774,TCGA-BRCA
TCGA-A7-A13E-11A,6.1365757,16.331087,TCGA-BRCA
TCGA-A7-A13F-01A,9.066629,34.229374,TCGA-BRCA
TCGA-A7-A13F-11A,6.9504795,17.99006,TCGA-BRCA
TCGA-A7-A13G-01B,16.709627,25.581123,TCGA-BRCA
TCGA-A7-A13G-11A,3.452758,1.5431404,TCGA-BRCA
TCGA-A7-A13H-01A,11.477873,24.487669,TCGA-BRCA
TCGA-A7-A26E-01A,4.8239403,32.95637,TCGA-BRCA
TCGA-A7-A26E-01A,4.8239403,32.95637,TCGA-BRCA
TCGA-A7-A26E-01A,4.6904645,32.89078,TCGA-BRCA
TCGA-A7-A26E-01A,4.6904645,32.89078,TCGA-BRCA
TCGA-A7-A26E-01B,4.547132,32.651443,TCGA-BRCA
TCGA-A7-A26F-01B,-15.17256,-2.0858657,TCGA-BRCA
TCGA-A7-A26G-01A,-15.652568,-3.595591,TCGA-BRCA
TCGA-A7-A26H-01A,5.870536,28.254614,TCGA-BRCA
TCGA-A7-A26J-01A,9.888829,33.043896,TCGA-BRCA
TCGA-A7-A26J-01A,9.888829,33.043896,TCGA-BRCA
TCGA-A7-A26J-01A,9.867768,33.024563,TCGA-BRCA
TCGA-A7-A26J-01A,9.867768,33.024563,TCGA-BRCA
TCGA-A7-A26J-01B,5.8324556,31.44957,TCGA-BRCA
TCGA-A7-A2KD-01A,7.7253227,27.735928,TCGA-BRCA
TCGA-A7-A3IY-01A,6.8181334,18.135592,TCGA-BRCA
TCGA-A7-A3IZ-01A,17.319674,28.977846,TCGA-BRCA
TCGA-A7-A3J0-01A,14.009145,23.208826,TCGA-BRCA
TCGA-A7-A3J1-01A,5.755729,25.331526,TCGA-BRCA
TCGA-A7-A3RF-01A,12.585057,29.450613,TCGA-BRCA
TCGA-A7-A425-01A,7.696299,27.781477,TCGA-BRCA
TCGA-A7-A426-01A,12.188764,26.680079,TCGA-BRCA
TCGA-A7-A4SA-01A,7.53267,24.365973,TCGA-BRCA
TCGA-A7-A4SB-01A,11.168233,28.697426,TCGA-BRCA
TCGA-A7-A4SC-01A,3.8282483,28.05113,TCGA-BRCA
TCGA-A7-A4SD-01A,-16.48814,-2.5086625,TCGA-BRCA
TCGA-A7-A4SE-01A,-20.184944,-2.718192,TCGA-BRCA
TCGA-A7-A4SF-01A,8.491374,29.135979,TCGA-BRCA
TCGA-A7-A56D-01A,5.978846,31.398708,TCGA-BRCA
TCGA-A7-A5ZV-01A,-18.16743,-0.52573186,TCGA-BRCA
TCGA-A7-A5ZW-01A,10.238538,23.910122,TCGA-BRCA
TCGA-A7-A5ZX-01A,15.247252,24.346994,TCGA-BRCA
TCGA-A7-A6VV-01A,-18.44035,-2.150499,TCGA-BRCA
TCGA-A7-A6VW-01A,-18.37039,-0.78165853,TCGA-BRCA
TCGA-A7-A6VX-01A,15.177703,29.807968,TCGA-BRCA
TCGA-A7-A6VY-01A,-17.881294,-2.9513042,TCGA-BRCA
TCGA-A8-A075-01A,8.3752,27.006079,TCGA-BRCA
TCGA-A8-A08O-01A,13.870511,29.62145,TCGA-BRCA
TCGA-A8-A0A6-01A,3.3384778,31.813766,TCGA-BRCA
TCGA-A8-A0AD-01A,11.112532,30.824665,TCGA-BRCA
TCGA-AA-3488-01A,-31.378271,20.996872,TCGA-COAD
TCGA-AA-3489-01A,-31.084894,12.113945,TCGA-COAD
TCGA-AA-3492-01A,-29.956757,8.374025,TCGA-COAD
TCGA-AA-3494-01A,-27.918276,20.35398,TCGA-COAD
TCGA-AA-3495-01A,-31.606705,18.107613,TCGA-COAD
TCGA-AA-3496-01A,-28.209463,15.825398,TCGA-COAD
TCGA-AA-3502-01A,-32.08603,17.169569,TCGA-COAD
TCGA-AA-3506-01A,-31.393167,16.931776,TCGA-COAD
TCGA-AA-3509-01A,-35.40898,16.772217,TCGA-COAD
TCGA-AA-3510-01A,-32.2007,19.465141,TCGA-COAD
TCGA-AA-3511-01A,-31.611534,19.249603,TCGA-COAD
TCGA-AA-3655-01A,-35.735226,14.570906,TCGA-COAD
TCGA-AA-3655-11A,-39.297333,1.6712904,TCGA-COAD
TCGA-AA-3660-01A,-34.120678,16.172415,TCGA-COAD
TCGA-AA-3660-11A,-39.399193,3.641594,TCGA-COAD
TCGA-AA-3662-01A,-31.789286,16.266678,TCGA-COAD
TCGA-AA-3663-01A,-27.025303,9.868534,TCGA-COAD
TCGA-AA-3663-11A,-39.228527,2.1790226,TCGA-COAD
TCGA-AA-3697-01A,-27.901823,18.583567,TCGA-COAD
TCGA-AA-3697-11A,-39.231033,2.1221323,TCGA-COAD
TCGA-AA-3712-01A,-30.798273,19.21323,TCGA-COAD
TCGA-AA-3712-11A,-39.308327,1.6345031,TCGA-COAD
TCGA-AA-3713-01A,-28.475992,12.452363,TCGA-COAD
TCGA-AA-3713-11A,-39.261593,1.9384059,TCGA-COAD
TCGA-AB-2808-03A,-30.625612,-14.579722,TCGA-LAML
TCGA-AB-2819-03A,-32.34453,-15.169068,TCGA-LAML
TCGA-AB-2821-03A,-27.011,-15.78076,TCGA-LAML
TCGA-AB-2828-03A,-31.379639,-15.869741,TCGA-LAML
TCGA-AB-2835-03A,-26.979713,-11.887839,TCGA-LAML
TCGA-AB-2846-03A,-31.568628,-15.57988,TCGA-LAML
TCGA-AB-2847-03A,-29.908428,-16.792643,TCGA-LAML
TCGA-AB-2849-03A,-28.666803,-11.231368,TCGA-LAML
TCGA-AB-2862-03A,-31.267822,-11.996753,TCGA-LAML
TCGA-AB-2863-03A,-27.04882,-15.817221,TCGA-LAML
TCGA-AB-2869-03A,-26.286512,-12.34959,TCGA-LAML
TCGA-AB-2870-03A,-31.204603,-16.025616,TCGA-LAML
TCGA-AB-2871-03A,-25.051987,-13.94174,TCGA-LAML
TCGA-AB-2872-03A,-31.309679,-11.999935,TCGA-LAML
TCGA-AB-2873-03A,-29.562542,-15.145863,TCGA-LAML
TCGA-AB-2874-03A,-27.036142,-15.734698,TCGA-LAML
TCGA-AB-2875-03A,-31.419558,-15.715832,TCGA-LAML
TCGA-AB-2876-03A,-30.502811,-14.679692,TCGA-LAML
TCGA-AB-2877-03A,-26.968367,-15.711679,TCGA-LAML
TCGA-AB-2878-03A,-29.442867,-16.77523,TCGA-LAML
TCGA-AB-2880-03A,-31.297276,-14.8155365,TCGA-LAML
TCGA-AB-2881-03A,-31.112333,-15.720052,TCGA-LAML
TCGA-AB-2882-03A,-29.514666,-15.976732,TCGA-LAML
TCGA-AB-2883-03A,-26.408724,-12.918781,TCGA-LAML
TCGA-AB-2884-03A,-25.708769,-12.659519,TCGA-LAML
TCGA-AB-2885-03A,-29.805323,-17.174839,TCGA-LAML
TCGA-AB-2886-03A,-32.23899,-15.224059,TCGA-LAML
TCGA-AB-2889-03A,-31.24829,-15.940367,TCGA-LAML
TCGA-AB-2890-03A,-29.003294,-16.866203,TCGA-LAML
TCGA-AB-2891-03A,-31.047926,-13.089615,TCGA-LAML
TCGA-AB-2892-03A,-31.12114,-15.729182,TCGA-LAML
TCGA-AB-2894-03A,-26.78162,-13.339106,TCGA-LAML
TCGA-AB-2895-03A,-26.163633,-12.535535,TCGA-LAML
TCGA-AB-2897-03A,-31.270237,-12.004135,TCGA-LAML
TCGA-AB-2898-03A,-30.032984,-15.263912,TCGA-LAML
TCGA-AB-2899-03A,-29.573904,-16.75723,TCGA-LAML
TCGA-AB-2900-03A,-26.976448,-15.737539,TCGA-LAML
TCGA-AB-2901-03A,-27.036526,-15.785093,TCGA-LAML
TCGA-AB-2908-03A,-29.637156,-16.990597,TCGA-LAML
TCGA-AB-2910-03A,-26.647335,-13.255304,TCGA-LAML
TCGA-AB-2911-03A,-27.13898,-11.844839,TCGA-LAML
TCGA-AB-2912-03A,-32.14696,-15.127366,TCGA-LAML
TCGA-AB-2913-03A,-27.961227,-11.44458,TCGA-LAML
TCGA-AB-2914-03A,-32.284073,-15.129689,TCGA-LAML
TCGA-AB-2915-03A,-30.318459,-15.89222,TCGA-LAML
TCGA-AB-2916-03A,-30.469446,-15.503755,TCGA-LAML
TCGA-AB-2917-03A,-30.579668,-16.01434,TCGA-LAML
TCGA-AB-2918-03A,-25.701502,-13.365549,TCGA-LAML
TCGA-AB-2919-03A,-27.000305,-15.741362,TCGA-LAML
TCGA-AB-2921-03A,-29.95765,-16.467575,TCGA-LAML
TCGA-AB-2924-03A,-27.079782,-11.810243,TCGA-LAML
TCGA-AB-2925-03A,-25.843073,-12.519588,TCGA-LAML
TCGA-AB-2927-03A,-30.268953,-15.882364,TCGA-LAML
TCGA-AB-2928-03A,-29.495068,-14.629116,TCGA-LAML
TCGA-AB-2929-03A,-29.639837,-16.82216,TCGA-LAML
TCGA-AB-2930-03A,-31.767157,-15.052529,TCGA-LAML
TCGA-AB-2931-03A,-26.3379,-12.287426,TCGA-LAML
TCGA-AB-2932-03A,-27.160433,-11.762569,TCGA-LAML
TCGA-AB-2933-03A,-31.175867,-16.244291,TCGA-LAML
TCGA-AB-2934-03A,-31.223085,-15.860827,TCGA-LAML
TCGA-AB-2935-03A,-29.339205,-16.780535,TCGA-LAML
TCGA-AB-2936-03A,-28.782701,-16.363054,TCGA-LAML
TCGA-AB-2937-03A,-31.32732,-15.702276,TCGA-LAML
TCGA-AB-2939-03A,-32.25824,-15.039303,TCGA-LAML
TCGA-AB-2940-03A,-28.412762,-11.466988,TCGA-LAML
TCGA-AB-2941-03A,-24.30272,-12.202431,TCGA-LAML
TCGA-AB-2942-03A,-31.07806,-15.707088,TCGA-LAML
TCGA-AB-2943-03A,-29.43814,-16.544569,TCGA-LAML
TCGA-AB-2944-03A,-28.589005,-11.337432,TCGA-LAML
TCGA-AB-2946-03A,-27.934566,-11.532104,TCGA-LAML
TCGA-AB-2948-03A,-30.101892,-16.775862,TCGA-LAML
TCGA-AB-2950-03A,-32.295815,-15.208514,TCGA-LAML
TCGA-AB-2955-03A,-31.206318,-14.29053,TCGA-LAML
TCGA-AB-2956-03A,-26.34463,-12.940192,TCGA-LAML
TCGA-AB-2959-03A,-27.82796,-16.10574,TCGA-LAML
TCGA-AB-2963-03A,-27.182934,-11.722024,TCGA-LAML
TCGA-AB-2965-03A,-26.252817,-12.481418,TCGA-LAML
TCGA-AB-2966-03A,-28.594181,-11.280704,TCGA-LAML
TCGA-AB-2970-03A,-29.793196,-16.524658,TCGA-LAML
TCGA-AB-2971-03A,-29.960066,-15.183027,TCGA-LAML
TCGA-AB-2973-03A,-25.26091,-13.761818,TCGA-LAML
TCGA-AB-2975-03A,-31.240175,-15.850135,TCGA-LAML
TCGA-AB-2976-03A,-27.211798,-11.723833,TCGA-LAML
TCGA-AB-2980-03A,-24.606054,-12.183799,TCGA-LAML
TCGA-AB-2983-03A,-29.92691,-16.889223,TCGA-LAML
TCGA-AB-2984-03A,-27.003021,-15.759824,TCGA-LAML
TCGA-AB-2986-03A,-27.325964,-11.715663,TCGA-LAML
TCGA-AB-2987-03A,-24.930286,-12.414161,TCGA-LAML
TCGA-AB-2991-03A,-31.305302,-12.004201,TCGA-LAML
TCGA-AB-2992-03A,-27.474966,-16.27232,TCGA-LAML
TCGA-AB-2995-03A,-25.71286,-18.34374,TCGA-LAML
TCGA-AB-2996-03A,-29.430098,-16.945131,TCGA-LAML
TCGA-AB-2998-03A,-31.309204,-11.996181,TCGA-LAML
TCGA-AB-3001-03A,-31.343437,-11.980756,TCGA-LAML
TCGA-AB-3002-03A,-27.078985,-15.739701,TCGA-LAML
TCGA-AB-3007-03A,-31.351458,-11.9866085,TCGA-LAML
TCGA-AB-3008-03A,-28.465725,-11.379328,TCGA-LAML
TCGA-AB-3009-03A,-28.61681,-11.238633,TCGA-LAML
TCGA-AB-3011-03A,-26.741568,-12.0129595,TCGA-LAML
TCGA-AB-3012-03A,-31.278336,-12.0364065,TCGA-LAML
TCGA-AC-A23C-01A,4.1283164,25.791843,TCGA-BRCA
TCGA-AC-A23E-01A,12.138411,26.748072,TCGA-BRCA
TCGA-AC-A23G-01A,7.7491693,23.624397,TCGA-BRCA
TCGA-AC-A23H-01A,4.7863603,30.041975,TCGA-BRCA
TCGA-AC-A23H-11A,7.599257,17.409485,TCGA-BRCA
TCGA-AC-A2B8-01A,5.6879716,27.3574,TCGA-BRCA
TCGA-AC-A2BK-01A,2.9517167,-0.837464,TCGA-BRCA
TCGA-AC-A2BM-01A,7.2736773,33.00829,TCGA-BRCA
TCGA-AC-A2FB-01A,4.8909945,22.478075,TCGA-BRCA
TCGA-AC-A2FB-11A,7.3621764,17.485329,TCGA-BRCA
TCGA-AC-A2FE-01A,1.9930019,25.9481,TCGA-BRCA
TCGA-AC-A2FF-01A,6.687975,21.917437,TCGA-BRCA
TCGA-AC-A2FF-11A,7.4663672,17.930552,TCGA-BRCA
TCGA-AC-A2FG-01A,11.722043,25.01823,TCGA-BRCA
TCGA-AC-A2FK-01A,8.951793,18.747398,TCGA-BRCA
TCGA-AC-A2FM-01A,0.695807,33.163124,TCGA-BRCA
TCGA-AC-A2FM-11B,9.995934,19.062462,TCGA-BRCA
TCGA-AC-A2FO-01A,6.6251154,25.950176,TCGA-BRCA
TCGA-AC-A2QH-01B,9.057831,6.425785,TCGA-BRCA
TCGA-AC-A2QI-01A,9.479788,28.236258,TCGA-BRCA
TCGA-AC-A2QJ-01A,4.9065943,4.975663,TCGA-BRCA
TCGA-AC-A3BB-01A,5.4435883,24.893723,TCGA-BRCA
TCGA-AC-A3EH-01A,2.5306363,34.778236,TCGA-BRCA
TCGA-AC-A3HN-01A,10.206688,24.053755,TCGA-BRCA
TCGA-AC-A3OD-01B,1.8758167,26.273745,TCGA-BRCA
TCGA-AC-A3QP-01A,9.916923,24.016523,TCGA-BRCA
TCGA-AC-A3TM-01A,14.984053,27.116613,TCGA-BRCA
TCGA-AC-A3TN-01A,17.184912,28.078196,TCGA-BRCA
TCGA-AC-A3W5-01A,3.231828,26.470789,TCGA-BRCA
TCGA-AC-A3W6-01A,4.4196386,25.05868,TCGA-BRCA
TCGA-AC-A3W7-01A,15.88342,26.777456,TCGA-BRCA
TCGA-AC-A3YI-01A,7.761968,22.575949,TCGA-BRCA
TCGA-AC-A3YJ-01A,15.869293,26.494036,TCGA-BRCA
TCGA-AC-A4ZE-01A,3.591056,35.497463,TCGA-BRCA
TCGA-AC-A5EH-01A,9.057985,28.110643,TCGA-BRCA
TCGA-AC-A5XS-01A,6.6680374,25.990108,TCGA-BRCA
TCGA-AC-A5XU-01A,6.772074,30.720276,TCGA-BRCA
TCGA-AC-A62V-01A,8.376821,32.61176,TCGA-BRCA
TCGA-AC-A62X-01A,-19.459606,-0.506023,TCGA-BRCA
TCGA-AC-A62Y-01A,12.777299,24.89628,TCGA-BRCA
TCGA-AC-A6IV-01A,6.4983034,22.382267,TCGA-BRCA
TCGA-AC-A6IW-01A,-18.358873,-3.636709,TCGA-BRCA
TCGA-AC-A6IX-01A,2.1432981,28.605408,TCGA-BRCA
TCGA-AC-A6IX-06A,2.50887,24.108675,TCGA-BRCA
TCGA-AC-A6NO-01A,14.946312,29.364733,TCGA-BRCA
TCGA-AC-A7VB-01A,8.092236,34.10961,TCGA-BRCA
TCGA-AC-A7VC-01A,8.143819,6.0541124,TCGA-BRCA
TCGA-AC-A8OP-01A,5.056507,30.13223,TCGA-BRCA
TCGA-AC-A8OQ-01A,-15.676214,-3.6117237,TCGA-BRCA
TCGA-AC-A8OR-01A,14.158271,23.26058,TCGA-BRCA
TCGA-AC-A8OS-01A,4.816565,27.413609,TCGA-BRCA
TCGA-AD-5900-01A,-26.83344,8.990997,TCGA-COAD
TCGA-AD-6548-01A,-26.156532,16.130888,TCGA-COAD
TCGA-AD-6888-01A,-27.920444,18.29362,TCGA-COAD
TCGA-AD-6889-01A,-30.226864,8.280712,TCGA-COAD
TCGA-AD-6890-01A,-31.893557,19.629637,TCGA-COAD
TCGA-AD-6895-01A,-27.553778,8.16761,TCGA-COAD
TCGA-AD-6899-01A,-31.898554,15.304334,TCGA-COAD
TCGA-AD-6901-01A,-30.711887,13.7898245,TCGA-COAD
TCGA-AD-6963-01A,-29.760876,14.094531,TCGA-COAD
TCGA-AD-6964-01A,-25.147514,15.251255,TCGA-COAD
TCGA-AD-6965-01A,-28.140205,17.72265,TCGA-COAD
TCGA-AD-A5EJ-01A,-29.339489,8.548084,TCGA-COAD
TCGA-AD-A5EK-01A,-33.466278,18.629072,TCGA-COAD
TCGA-AF-2687-01A,-24.229733,17.001883,TCGA-READ
TCGA-AF-2690-01A,-31.473907,14.325903,TCGA-READ
TCGA-AF-2693-01A,-32.2435,19.40764,TCGA-READ
TCGA-AF-3911-01A,-27.9734,18.488895,TCGA-READ
TCGA-AF-4110-01A,-32.01989,19.465504,TCGA-READ
TCGA-AF-6136-01A,-35.559086,14.655097,TCGA-READ
TCGA-AF-6655-01A,-32.202625,19.224134,TCGA-READ
TCGA-AF-6672-01A,-26.425709,17.093012,TCGA-READ
TCGA-AF-A56K-01A,-27.148256,19.312151,TCGA-READ
TCGA-AF-A56L-01A,-29.064415,14.98405,TCGA-READ
TCGA-AF-A56N-01A,-35.72655,16.728182,TCGA-READ
TCGA-AG-3591-01A,-35.6089,17.509233,TCGA-READ
TCGA-AG-3592-01A,-29.793186,20.576492,TCGA-READ
TCGA-AG-3725-01A,-35.559273,17.180565,TCGA-READ
TCGA-AG-3725-11A,-39.384506,3.6754513,TCGA-READ
TCGA-AG-3731-01A,-29.72367,13.329224,TCGA-READ
TCGA-AG-3731-11A,-39.285828,1.733632,TCGA-READ
TCGA-AG-3732-01A,-35.612537,13.2655325,TCGA-READ
TCGA-AG-3742-01A,-34.305588,16.816397,TCGA-READ
TCGA-AG-4021-01A,-31.641418,16.741865,TCGA-READ
TCGA-AG-4022-01A,-30.426643,16.892286,TCGA-READ
TCGA-AG-A01W-01A,-34.423054,16.222504,TCGA-READ
